geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-15,70.11
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-16,62.15
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-17,82
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-18,84.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-19,97.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-20,98.42
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-21,72.96
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-22,81.32
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-23,85.12
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-24,92.65
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-25,90.27
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-26,106.92
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-27,106.34
city,Ann Arbor,driving,NA,Michigan,United States,2021-02-28,75.99
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-01,83.11
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-02,85.84
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-03,93.77
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-04,90.43
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-05,108.96
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-06,108.5
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-07,79.68
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-08,85.69
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-09,87.42
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-10,91.52
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-11,92.72
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-13,109.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-14,82
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-15,85.5
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-16,90.02
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-17,98.05
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-18,94.58
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-19,114.98
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-20,117.77
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-21,91.35
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-22,96.1
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-23,107.48
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-24,100.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-25,102.45
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-26,118.58
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-27,114.2
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-28,83.05
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-29,94.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-30,98.83
city,Ann Arbor,driving,NA,Michigan,United States,2021-03-31,98.5
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-01,102.47
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-02,119.13
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-03,114.26
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-04,74.41
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-05,97.15
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-06,103.59
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-07,106.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-08,109.39
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-09,129.28
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-10,120.48
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-11,86.3
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-12,97.95
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-13,103.92
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-14,103.82
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-15,104.66
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-16,124.52
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-17,123.35
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-18,91.74
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-19,97
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-20,99.93
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-21,99.96
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-22,108.86
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-23,126.64
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-24,117.5
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-25,95.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-26,101.48
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-27,111.63
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-28,110.97
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-29,118.96
city,Ann Arbor,driving,NA,Michigan,United States,2021-04-30,142.57
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-01,136.64
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-02,105.66
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-03,104.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-04,117.88
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-05,113.71
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-06,112.24
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-07,128.07
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-08,122.43
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-09,80.43
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-10,102.34
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-11,107.54
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-12,109.76
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-13,114.37
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-14,131.41
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-15,125.58
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-16,96.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-17,105.8
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-18,110.27
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-19,116.22
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-20,118.3
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-21,133.11
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-22,126.26
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-23,93.71
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-24,109.18
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-25,113.33
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-26,111.23
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-27,120.43
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-28,122
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-29,113.25
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-30,94.59
city,Ann Arbor,driving,NA,Michigan,United States,2021-05-31,87.03
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-01,116.98
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-02,114.84
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-03,123.61
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-04,139.98
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-05,129.56
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-06,104.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-07,113.36
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-08,116.74
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-09,125.04
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-10,127.99
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-11,143.67
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-12,133.6
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-13,112.68
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-14,120.09
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-15,125.22
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-16,128.3
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-17,136.05
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-18,140.66
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-19,125.24
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-20,98.21
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-21,119.06
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-22,125.61
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-23,126.84
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-24,133.24
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-25,151.84
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-26,126.91
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-27,108.71
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-28,127.83
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-29,126.03
city,Ann Arbor,driving,NA,Michigan,United States,2021-06-30,129.76
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-01,136.63
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-02,143.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-03,113.62
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-04,85.57
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-05,104.01
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-06,127.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-07,133.62
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-08,134.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-09,155.17
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-10,139.4
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-11,102.25
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-12,123.35
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-13,126.81
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-14,138.35
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-15,144.59
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-16,152.83
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-17,153.52
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-18,113.53
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-19,130.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-20,131.73
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-21,132.26
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-22,137.42
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-23,147.48
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-24,132.63
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-25,112.56
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-26,124.04
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-27,130.29
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-28,132.44
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-29,136.43
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-30,152.42
city,Ann Arbor,driving,NA,Michigan,United States,2021-07-31,135.99
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-01,108.95
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-02,123.44
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-03,129.72
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-04,131.49
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-05,130.41
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-06,149.18
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-07,129.8
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-08,110.07
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-09,125.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-10,126.03
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-11,132.25
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-12,141.72
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-13,159.03
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-14,139.94
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-15,118.18
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-16,132.01
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-17,137.37
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-18,140.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-19,143.81
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-20,161.44
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-21,148.03
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-22,125.78
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-23,148.95
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-24,160.26
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-25,183.59
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-26,212.32
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-27,239.52
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-28,213.2
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-29,169.93
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-30,197.47
city,Ann Arbor,driving,NA,Michigan,United States,2021-08-31,183.17
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-01,170.28
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-02,184.05
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-03,213.19
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-04,206.52
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-05,137.99
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-06,119.6
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-07,150.63
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-08,157.15
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-09,164.84
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-10,202.42
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-11,222.31
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-12,130.74
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-13,143.55
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-14,148.76
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-15,149.49
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-16,159.71
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-17,187.01
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-18,192.71
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-19,130.14
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-20,138.47
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-21,140.44
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-22,137.2
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-23,155.23
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-24,197.7
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-25,208.32
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-26,134.81
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-27,136.21
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-28,139.05
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-29,142.87
city,Ann Arbor,driving,NA,Michigan,United States,2021-09-30,153.09
city,Ann Arbor,driving,NA,Michigan,United States,2021-10-01,180.39
city,Ann Arbor,driving,NA,Michigan,United States,2021-10-02,159.02
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-13,100
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-14,103.06
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-15,94.19
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-16,95.9
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-17,98.55
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-18,64.89
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-19,52.03
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-20,76.44
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-21,90.53
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-22,91.8
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-23,99.4
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-24,100.04
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-25,72.61
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-26,57.36
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-27,80.99
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-28,82.07
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-29,87.92
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-30,94.41
city,Ann Arbor,transit,NA,Michigan,United States,2020-01-31,97.88
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-01,75.44
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-02,57.4
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-03,88.89
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-04,83.79
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-05,87.33
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-06,93.07
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-07,103.54
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-08,69.96
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-09,55.39
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-10,90.05
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-11,91.91
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-12,90.23
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-13,94.52
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-14,106.04
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-15,71.6
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-16,54.45
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-17,85.76
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-18,85.87
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-19,93.25
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-20,85.95
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-21,100.19
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-22,75.21
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-23,51.06
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-24,80.58
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-25,89
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-26,94.45
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-27,87.18
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-28,81.33
city,Ann Arbor,transit,NA,Michigan,United States,2020-02-29,57.32
city,Ann Arbor,transit,NA,Michigan,United States,2020-03-01,44.84
city,Ann Arbor,transit,NA,Michigan,United States,2020-03-02,57.32
city,Ann Arbor,transit,NA,Michigan,United States,2020-03-03,56.28
